time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-11-23T00:54:56.700Z,36.2831,-97.4973,6.426,2.9,ml,,26,,0.23,us,us2000btcv,2018-02-14T02:01:11.040Z,"18km W of Perry, Oklahoma",earthquake,1,6.4,,,reviewed,tul,tul
2017-11-22T23:35:33.500Z,35.4532,-97.7791,6.727,2.6,ml,,55,,0.23,us,us2000btbr,2018-02-14T02:01:11.040Z,"6km SSW of Yukon, Oklahoma",earthquake,1.7,4.5,,,reviewed,tul,tul
2017-11-22T19:25:50.500Z,36.7493,-98.089,7.363,2.8,ml,,45,,0.24,us,us2000bt4b,2018-02-14T02:01:11.040Z,"23km E of Cherokee, Oklahoma",earthquake,0.7,3.7,,,reviewed,tul,tul
2017-11-22T05:59:26.500Z,35.3914,-98.11,5.767,2.7,ml,,29,,0.27,us,us2000bsqe,2018-02-14T02:01:10.040Z,"15km W of Union City, Oklahoma",earthquake,0.8,4.7,,,reviewed,tul,tul
2017-11-22T05:11:22.300Z,35.3894,-98.1093,5.637,2.7,ml,,29,,0.45,us,us2000bspy,2018-02-14T02:01:10.040Z,"15km W of Union City, Oklahoma",earthquake,2.1,7.6,,,reviewed,tul,tul
2017-11-22T04:04:44.800Z,35.3911,-98.1105,5.841,2.6,ml,,55,,0.63,us,us2000bspg,2018-02-14T02:01:10.040Z,"15km W of Union City, Oklahoma",earthquake,1.5,5,,,reviewed,tul,tul
2017-11-21T17:14:42.800Z,36.0693,-97.7885,4.324,2.6,ml,,24,,0.28,us,us2000bsdx,2018-02-14T02:01:09.040Z,"10km ESE of Hennessey, Oklahoma",earthquake,0.8,4,,,reviewed,tul,tul
2017-11-21T14:04:39.500Z,34.8772,-97.6821,2.363,3,ml,,44,,0.38,us,us2000bsa6,2018-02-14T02:01:09.040Z,"8km WNW of Lindsay, Oklahoma",earthquake,1.3,5.9,,,reviewed,tul,tul
2017-11-20T05:55:38.900Z,36.0179,-97.3284,6.031,3.2,ml,,19,,0.38,us,us2000brqi,2018-02-14T02:01:06.040Z,"10km NW of Langston, Oklahoma",earthquake,1.6,7.6,,,reviewed,tul,tul
2017-11-19T23:42:38.100Z,36.0692,-97.7911,4.697,2.6,ml,,24,,0.24,us,us2000brmq,2018-02-14T02:01:05.040Z,"10km ESE of Hennessey, Oklahoma",earthquake,0.8,2.8,,,reviewed,tul,tul
2017-11-19T08:20:31.500Z,35.6697,-97.391,6.031,3,ml,,19,,0.18,us,us2000braj,2018-04-07T12:53:40.673Z,"8km ENE of Edmond, Oklahoma",earthquake,0.7,2.5,,,reviewed,tul,tul
2017-11-19T08:12:50.900Z,35.6704,-97.3933,4.855,3.6,mwr,,50,,0.21,us,us2000brah,2018-07-17T20:48:25.786Z,"7km ENE of Edmond, Oklahoma",earthquake,0.8,1.9,0.047,43,reviewed,tul,us
2017-11-18T18:41:55.900Z,36.1326,-98.9735,3.83,3.1,ml,,93,,0.69,us,us2000br3w,2018-02-06T02:45:42.040Z,"10km N of Taloga, Oklahoma",earthquake,1.2,3.8,,,reviewed,tul,tul
2017-11-18T16:01:08.800Z,36.1264,-98.9907,6.179,2.6,ml,,202,,0.57,us,us2000br19,2018-02-06T02:45:42.040Z,"10km NNW of Taloga, Oklahoma",earthquake,1.9,4.8,,,reviewed,tul,tul
2017-11-18T00:34:37.300Z,36.7594,-98.077,6.825,2.5,ml,,51,,0.43,us,us2000bqtt,2018-02-06T02:45:40.040Z,"24km E of Cherokee, Oklahoma",earthquake,1.1,1.1,,,reviewed,tul,tul
2017-11-17T07:01:37.800Z,36.8774,-97.438,7.985,2.5,ml,,100,,0.32,us,us2000bq7a,2018-02-06T02:45:39.040Z,"16km WNW of Blackwell, Oklahoma",earthquake,2,6.3,,,reviewed,tul,tul
2017-11-17T06:48:14.300Z,36.8739,-97.4438,6.481,3.3,ml,,98,,0.25,us,us2000bq78,2018-02-06T02:45:39.040Z,"16km WNW of Blackwell, Oklahoma",earthquake,0.9,3.5,,,reviewed,tul,tul
2017-11-16T07:53:37.600Z,35.6736,-97.4079,5.344,2.8,ml,,29,,0.16,us,us2000bpis,2018-02-06T02:45:37.040Z,"6km ENE of Edmond, Oklahoma",earthquake,1.8,6,,,reviewed,tul,tul
2017-11-16T02:21:40.400Z,36.3675,-98.1585,6.498,3.5,ml,,40,,0.43,us,us2000bpdr,2018-02-06T02:45:36.040Z,"22km SSE of Helena, Oklahoma",earthquake,1.3,5.7,,,reviewed,tul,tul
2017-11-15T12:32:29.900Z,36.458,-98.7977,6.044,3.2,ml,,43,,0.42,us,us2000bnwk,2018-02-06T02:45:35.040Z,"35km NW of Fairview, Oklahoma",earthquake,3.2,7.9,,,reviewed,tul,tul
2017-11-15T06:01:43.900Z,36.9596,-99.37,2.031,2.5,ml,,248,,0.63,us,us2000bns0,2018-02-06T02:45:35.040Z,"26km ENE of Buffalo, Oklahoma",earthquake,2.6,5.6,,,reviewed,tul,tul
2017-11-15T05:01:16.700Z,36.9534,-99.3706,0.79,2.6,ml,,195,,0.39,us,us2000bnrc,2018-02-06T02:45:35.040Z,"26km ENE of Buffalo, Oklahoma",earthquake,2.5,6.3,,,reviewed,tul,tul
2017-11-13T22:08:43.390Z,37.1385,-98.3242,4.36,2.5,mb_lg,,102,0.183,0.29,us,us2000bmww,2018-02-06T02:45:32.040Z,"19km NE of Kiowa, Kansas",earthquake,1.3,2.4,0.109,22,reviewed,us,us
2017-11-12T20:30:14.800Z,36.9103,-98.3309,5,2.6,ml,,108,,0.17,us,us2000bmee,2018-02-06T02:45:30.040Z,"17km N of Cherokee, Oklahoma",earthquake,1.4,4.1,,,reviewed,tul,tul
2017-11-12T00:28:33.200Z,35.8956,-97.3443,5.118,2.7,ml,,24,,0.18,us,us2000bm76,2018-02-06T02:45:29.040Z,"7km ENE of Guthrie, Oklahoma",earthquake,1.1,5.2,,,reviewed,tul,tul
2017-11-11T08:31:02.190Z,37.1398,-98.3358,7.71,2.5,mb_lg,,132,0.193,0.15,us,us2000blxh,2018-01-31T03:04:48.040Z,"19km NE of Kiowa, Kansas",earthquake,1.5,4.8,0.193,7,reviewed,us,us
2017-11-11T07:06:05.900Z,35.2395,-97.7453,6.364,2.6,ml,,53,,0.42,us,us2000blx4,2018-01-31T03:04:48.040Z,"8km SE of Tuttle, Oklahoma",earthquake,1.7,4.2,,,reviewed,tul,tul
2017-11-10T22:00:52.400Z,35.2371,-97.7446,7.451,2.6,ml,,52,,0.55,us,us2000bls3,2018-01-31T03:04:47.040Z,"8km SE of Tuttle, Oklahoma",earthquake,1.9,2.4,,,reviewed,tul,tul
2017-11-10T06:53:39.400Z,35.2386,-97.7423,7.189,2.5,ml,,43,,0.33,us,us2000blau,2018-01-31T03:04:46.040Z,"8km SE of Tuttle, Oklahoma",earthquake,1.5,2.6,,,reviewed,tul,tul
2017-11-09T15:54:34.000Z,36.3647,-98.1612,6.347,2.5,ml,,40,,0.45,us,us2000bkw1,2018-01-31T03:04:45.040Z,"22km SSE of Helena, Oklahoma",earthquake,0.8,4,,,reviewed,tul,tul
2017-11-09T15:42:34.100Z,36.9137,-98.3301,4.296,2.6,ml,,109,,0.37,us,us2000bkvy,2018-01-31T03:04:45.040Z,"17km N of Cherokee, Oklahoma",earthquake,1.2,2.4,,,reviewed,tul,tul
2017-11-09T14:42:57.200Z,36.92,-98.337,8.05,2.9,ml,,110,,0.31,us,us2000bkvs,2018-01-31T03:04:44.040Z,"17km SE of Kiowa, Kansas",earthquake,1.5,4.2,,,reviewed,tul,tul
2017-11-09T14:39:41.300Z,35.243,-97.7409,5.924,2.9,ml,,24,,0.34,us,us2000bkvq,2018-01-31T03:04:44.040Z,"8km SE of Tuttle, Oklahoma",earthquake,1.4,4.2,,,reviewed,tul,tul
2017-11-09T08:45:12.800Z,36.8999,-97.5166,5.909,3.2,ml,,73,,0.17,us,us2000bksb,2018-01-31T03:04:44.040Z,"16km SSE of Caldwell, Kansas",earthquake,1.5,6.6,,,reviewed,tul,tul
2017-11-08T23:57:54.200Z,36.2861,-97.5091,7.975,2.9,ml,,25,,0.21,us,us2000bkm6,2018-01-31T03:04:44.040Z,"19km W of Perry, Oklahoma",earthquake,0.9,7.4,,,reviewed,tul,tul
2017-11-08T11:47:16.200Z,36.2819,-97.5042,7.338,3.5,mwr,,31,,0.12,us,us2000bkas,2018-01-31T03:04:43.040Z,"19km W of Perry, Oklahoma",earthquake,1.1,4.6,0.06,27,reviewed,tul,us
2017-11-08T06:32:14.500Z,35.2397,-97.7371,6.654,2.7,ml,,25,,0.23,us,us2000bk96,2018-01-31T03:04:42.040Z,"8km SE of Tuttle, Oklahoma",earthquake,2.1,6.6,,,reviewed,tul,tul
2017-11-08T03:18:00.370Z,37.2748,-97.6242,4.04,2.6,ml,,127,0.033,0.34,us,us2000bmzg,2018-01-31T03:04:42.040Z,"12km S of Conway Springs, Kansas",earthquake,1.6,3.7,0.132,18,reviewed,ismp,ismp
2017-11-07T08:12:03.100Z,36.9172,-97.6473,8.43,3.2,ml,,49,,0.18,us,us2000bjr5,2018-01-31T03:04:41.040Z,"13km SSW of Caldwell, Kansas",earthquake,1.2,8.4,,,reviewed,tul,tul
2017-11-06T17:45:25.100Z,36.6412,-97.6972,8.07,2.5,ml,,47,,0.24,us,us2000bjcd,2018-01-31T03:04:41.040Z,"18km S of Medford, Oklahoma",earthquake,0.7,8.7,,,reviewed,tul,tul
2017-11-06T14:09:45.800Z,36.0284,-97.912,5.737,2.7,ml,,20,,0.17,us,us2000bj7n,2018-01-31T03:04:40.040Z,"9km S of Hennessey, Oklahoma",earthquake,1.1,3.5,,,reviewed,tul,tul
2017-11-05T11:59:28.500Z,36.0363,-97.9032,5.77,2.8,ml,,18,,0.11,us,us2000biug,2018-01-31T03:04:39.040Z,"8km S of Hennessey, Oklahoma",earthquake,1.2,1.4,,,reviewed,tul,tul
2017-11-04T18:17:16.200Z,36.0344,-97.906,7.671,3.3,ml,,23,,0.46,us,us2000bjv4,2018-01-24T01:25:09.040Z,"8km S of Hennessey, Oklahoma",earthquake,1,4.9,,,reviewed,tul,tul
2017-11-04T17:38:58.000Z,35.8657,-96.681,6.432,2.9,ml,,70,,0.31,us,us2000bihm,2018-01-24T01:25:09.040Z,"13km N of Stroud, Oklahoma",earthquake,1,2.2,,,reviewed,tul,tul
2017-11-04T15:00:57.200Z,36.9121,-98.3293,7.008,2.7,ml,,108,,0.3,us,us2000bier,2018-01-24T01:25:08.040Z,"17km N of Cherokee, Oklahoma",earthquake,1.9,5.2,,,reviewed,tul,tul
2017-11-04T04:23:32.900Z,36.3167,-96.9693,5.944,3,ml,,17,,0.38,us,us2000bi9s,2018-01-24T01:25:08.040Z,"15km W of Pawnee, Oklahoma",earthquake,1.5,3.5,,,reviewed,tul,tul
2017-11-04T04:07:27.500Z,36.8178,-97.6141,7.79,2.5,ml,,54,,0.18,us,us2000bi9n,2018-01-24T01:25:08.040Z,"10km E of Medford, Oklahoma",earthquake,1.3,4.7,,,reviewed,tul,tul
2017-11-04T01:17:10.000Z,36.1538,-97.4815,7.791,3,ml,,21,,0.54,us,us2000bi8f,2018-01-24T01:25:08.040Z,"23km SW of Perry, Oklahoma",earthquake,1.2,5.1,,,reviewed,tul,tul
2017-11-03T10:26:09.200Z,36.9108,-98.33,4.978,3.1,ml,,108,,0.13,us,us2000bhmu,2018-01-24T01:25:07.040Z,"17km N of Cherokee, Oklahoma",earthquake,0.9,2.1,,,reviewed,tul,tul
2017-11-03T08:45:06.500Z,36.0166,-97.9235,5.83,2.7,ml,,24,,0.17,us,us2000bhlc,2018-01-24T01:25:07.040Z,"10km SSW of Hennessey, Oklahoma",earthquake,0.9,6.4,,,reviewed,tul,tul
2017-11-03T03:45:25.000Z,36.6342,-97.6538,6.665,2.8,ml,,50,,0.32,us,us2000bhid,2018-01-24T01:25:06.040Z,"20km SSE of Medford, Oklahoma",earthquake,1.4,5,,,reviewed,tul,tul
2017-11-02T23:31:31.300Z,36.9075,-98.3337,6.589,3.4,ml,,119,,0.46,us,us2000bhfk,2018-01-24T01:25:06.040Z,"17km N of Cherokee, Oklahoma",earthquake,1.4,6.1,,,reviewed,tul,tul
2017-11-02T18:11:20.600Z,35.8658,-97.2098,7.236,2.5,ml,,29,,0.23,us,us2000bfsv,2018-01-24T01:25:06.040Z,"9km SSE of Langston, Oklahoma",earthquake,1.2,2.1,,,reviewed,tul,tul
2017-11-02T12:59:57.700Z,36.9096,-98.3299,9.847,3.7,ml,,108,,0.29,us,us2000bfk0,2018-01-24T01:25:05.040Z,"17km N of Cherokee, Oklahoma",earthquake,1,6.2,,,reviewed,tul,tul
2017-11-02T12:06:17.300Z,36.0365,-97.9026,6.282,3.5,ml,,20,,0.21,us,us2000bfiy,2018-01-24T01:25:05.040Z,"8km S of Hennessey, Oklahoma",earthquake,0.7,3.3,,,reviewed,tul,tul
2017-11-02T07:35:53.700Z,36.0212,-97.92,6.537,2.5,ml,,24,,0.13,us,us2000bffy,2018-01-24T01:25:05.040Z,"9km S of Hennessey, Oklahoma",earthquake,1.2,4.6,,,reviewed,tul,tul
2017-11-02T04:29:24.700Z,36.3672,-98.1587,6.518,3.1,ml,,47,,0.45,us,us2000bfe5,2018-01-24T01:25:05.040Z,"22km SSE of Helena, Oklahoma",earthquake,1.5,5.5,,,reviewed,tul,tul
2017-11-02T03:18:43.500Z,36.4893,-98.7978,5,2.7,ml,,39,,0.91,us,usa0018iuq,2018-01-24T01:25:05.040Z,"36km SSW of Alva, Oklahoma",earthquake,3.2,6.9,,,reviewed,tul,tul
2017-11-01T20:54:11.600Z,36.0319,-97.9082,6.355,3.7,ml,,23,,0.13,us,us2000bf41,2018-01-24T01:25:04.040Z,"8km S of Hennessey, Oklahoma",earthquake,1.4,4.3,,,reviewed,tul,tul
2017-11-01T18:49:26.600Z,36.2321,-97.5444,7.988,2.6,ml,,34,,0.19,us,us1000b052,2018-01-24T01:25:04.040Z,"23km WSW of Perry, Oklahoma",earthquake,0.9,4.2,,,reviewed,tul,tul
2017-11-01T13:19:39.300Z,36.0263,-97.9121,5.637,3.7,ml,,23,,0.22,us,us1000azuy,2018-01-24T01:25:04.040Z,"9km S of Hennessey, Oklahoma",earthquake,0.7,5.6,,,reviewed,tul,tul
2017-11-01T04:00:52.100Z,36.4458,-98.781,7.782,2.7,ml,,38,,0.57,us,usa0018hv1,2018-01-24T01:25:03.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.7,5.2,,,reviewed,tul,tul
2017-11-01T01:21:12.300Z,36.0266,-97.9133,5.616,2.8,ml,,24,,0.38,us,us1000azin,2018-01-24T01:25:02.040Z,"9km S of Hennessey, Oklahoma",earthquake,1.1,4.3,,,reviewed,tul,tul
2017-10-31T15:56:10.200Z,36.028,-97.9131,7.655,2.6,ml,,32,,0.22,us,us1000az3c,2018-01-24T01:25:01.040Z,"9km S of Hennessey, Oklahoma",earthquake,1.3,6.3,,,reviewed,tul,tul
2017-10-31T15:13:06.900Z,36.029,-97.9131,6.522,2.6,ml,,26,,0.19,us,us1000az24,2018-01-24T01:25:01.040Z,"8km S of Hennessey, Oklahoma",earthquake,1,3.5,,,reviewed,tul,tul
2017-10-31T14:15:07.700Z,36.0335,-97.9069,4.957,2.7,ml,,24,,0.18,us,us1000az17,2018-01-24T01:25:01.040Z,"8km S of Hennessey, Oklahoma",earthquake,1.4,3.3,,,reviewed,tul,tul
2017-10-31T12:18:13.000Z,36.0343,-97.9055,5.823,3.2,ml,,20,,0.26,us,us1000ayzw,2018-01-24T01:25:01.040Z,"8km S of Hennessey, Oklahoma",earthquake,1.3,1.9,,,reviewed,tul,tul
2017-10-31T10:30:27.100Z,36.0269,-97.9106,5.642,3.3,ml,,20,,0.17,us,us1000ayym,2018-01-24T01:25:00.040Z,"9km S of Hennessey, Oklahoma",earthquake,1.2,3.4,,,reviewed,tul,tul
2017-10-31T10:29:23.630Z,36.0365,-97.9022,3.93,2.5,mb_lg,,39,0.192,0.33,us,us1000ayyk,2018-01-24T01:25:00.040Z,"8km S of Hennessey, Oklahoma",earthquake,1.4,4.8,0.12,18,reviewed,us,us
2017-10-31T10:09:09.400Z,36.0321,-97.9052,7.07,2.5,ml,,30,,0.26,us,us1000ayyc,2018-01-24T01:25:00.040Z,"8km S of Hennessey, Oklahoma",earthquake,1,3.5,,,reviewed,tul,tul
2017-10-31T10:04:49.700Z,36.0279,-97.9102,5.906,3,ml,,30,,0.29,us,us1000ayya,2018-01-24T01:25:00.040Z,"9km S of Hennessey, Oklahoma",earthquake,1.2,2.4,,,reviewed,tul,tul
2017-10-31T09:50:51.400Z,36.0299,-97.9075,4.207,3.9,mwr,,18,,0.13,us,us1000ayy1,2018-03-04T23:59:17.377Z,"8km S of Hennessey, Oklahoma",earthquake,0.9,4.2,0.036,76,reviewed,tul,us
2017-10-31T07:06:46.300Z,36.0328,-97.9046,6.444,3.1,ml,,20,,0.14,us,us1000ayxl,2018-01-24T01:25:00.040Z,"8km S of Hennessey, Oklahoma",earthquake,1,2.9,,,reviewed,tul,tul
2017-10-30T14:49:48.800Z,36.5046,-98.4681,5.698,3.3,ml,,49,,0.16,us,us1000ayix,2018-01-24T01:24:59.040Z,"18km WSW of Helena, Oklahoma",earthquake,1.5,5,,,reviewed,tul,tul
2017-10-28T09:32:46.000Z,35.374,-98.0922,5.851,2.8,ml,,56,,0.4,us,us1000ay0b,2018-01-17T21:50:36.040Z,"13km W of Union City, Oklahoma",earthquake,1.6,5.3,,,reviewed,tul,tul
2017-10-27T18:39:28.100Z,36.4921,-98.7233,6.404,2.7,ml,,50,,0.42,us,us1000axpz,2018-01-17T21:50:36.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.5,2.6,,,reviewed,tul,tul
2017-10-27T10:00:07.600Z,36.289,-97.5098,7.994,2.9,ml,,25,,0.24,us,us1000axgi,2018-01-17T21:50:35.040Z,"19km W of Perry, Oklahoma",earthquake,1,4.7,,,reviewed,tul,tul
2017-10-27T00:21:44.400Z,35.2289,-97.6957,7.042,2.6,ml,,71,,0.61,us,us1000axc3,2018-01-17T21:50:35.040Z,"8km WSW of Newcastle, Oklahoma",earthquake,1.5,1.9,,,reviewed,tul,tul
2017-10-25T15:17:48.200Z,36.2824,-97.504,7.408,3.1,ml,,25,,0.23,us,us1000awq6,2018-01-17T21:50:33.040Z,"19km W of Perry, Oklahoma",earthquake,1.1,5,,,reviewed,tul,tul
2017-10-25T11:05:22.100Z,35.4223,-97.0194,4.298,2.5,ml,,56,,0.3,us,us1000awms,2018-01-17T21:50:33.040Z,"6km ESE of McLoud, Oklahoma",earthquake,1.5,3.6,,,reviewed,tul,tul
2017-10-25T01:50:53.100Z,36.9748,-99.4244,8.115,2.9,ml,,197,,0.64,us,us1000awir,2018-01-17T21:50:32.040Z,"23km NE of Buffalo, Oklahoma",earthquake,2,7.6,,,reviewed,tul,tul
2017-10-24T23:18:09.000Z,35.3787,-98.0931,7.72,2.7,ml,,91,,0.49,us,us1000awhe,2018-01-17T21:50:32.040Z,"13km W of Union City, Oklahoma",earthquake,2.4,5.7,,,reviewed,tul,tul
2017-10-24T01:36:27.400Z,36.0306,-97.9068,7.429,3.3,ml,,23,,0.41,us,us1000aw6c,2018-01-17T21:50:31.040Z,"8km S of Hennessey, Oklahoma",earthquake,1.8,2,,,reviewed,tul,tul
2017-10-24T00:29:17.800Z,36.4597,-98.7658,7.611,2.6,ml,,39,,0.58,us,us1000awc7,2018-01-17T21:50:31.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.1,4.3,,,reviewed,tul,tul
2017-10-23T18:48:51.500Z,36.2189,-97.2649,7.99,2.5,ml,,32,,1.41,us,us1000aw0u,2018-01-17T21:50:31.040Z,"8km SSE of Perry, Oklahoma",earthquake,1.7,6,,,reviewed,tul,tul
2017-10-23T15:57:10.300Z,36.6606,-97.7974,6.854,2.8,ml,,40,,0.23,us,us1000avxp,2018-01-17T21:50:31.040Z,"17km SSW of Medford, Oklahoma",earthquake,1.2,2.8,,,reviewed,tul,tul
2017-10-22T11:20:57.600Z,36.2968,-97.5149,7.996,2.7,ml,,25,,0.14,us,us1000avlx,2018-01-17T21:50:29.040Z,"20km W of Perry, Oklahoma",earthquake,0.7,8.5,,,reviewed,tul,tul
2017-10-21T18:15:10.300Z,36.9625,-97.7166,6.673,2.6,ml,,51,,0.28,us,us1000ava1,2018-01-11T02:22:10.040Z,"12km SW of Caldwell, Kansas",earthquake,1,1.5,,,reviewed,tul,tul
2017-10-21T16:03:47.500Z,36.9603,-97.7125,5.22,3.3,ml,,51,,0.24,us,us1000av8b,2018-01-11T02:22:10.040Z,"12km SW of Caldwell, Kansas",earthquake,1.1,4.4,,,reviewed,tul,tul
2017-10-21T12:54:30.600Z,36.9065,-98.3287,3.405,2.9,ml,,108,,0.29,us,us1000av6e,2018-01-11T02:22:10.040Z,"17km N of Cherokee, Oklahoma",earthquake,1.4,6.2,,,reviewed,tul,tul
2017-10-21T09:21:38.200Z,35.3767,-98.0876,6.954,2.7,ml,,40,,0.52,us,us1000av58,2018-01-11T02:22:10.040Z,"13km W of Union City, Oklahoma",earthquake,1.3,5.3,,,reviewed,tul,tul
2017-10-21T04:51:02.100Z,36.1028,-97.5753,6.572,2.9,ml,,21,,0.43,us,us1000av3g,2018-01-11T02:22:10.040Z,"16km N of Crescent, Oklahoma",earthquake,1.3,5.6,,,reviewed,tul,tul
2017-10-19T18:29:33.180Z,37.3682,-98.144,5,2.5,mb_lg,,129,0.136,0.34,us,us1000au98,2018-01-11T02:22:08.040Z,"13km NW of Harper, Kansas",earthquake,1.5,1.9,0.117,19,reviewed,us,us
2017-10-19T09:19:55.530Z,37.4079,-97.4091,4.37,2.7,mb_lg,,169,0.212,0.14,us,us1000au1b,2018-01-11T02:22:07.040Z,"11km W of Belle Plaine, Kansas",earthquake,2,1.8,0.084,37,reviewed,us,us
2017-10-19T04:10:29.700Z,35.87,-96.742,5.583,2.7,ml,,55,,0.26,us,us1000atyc,2018-01-11T02:22:07.040Z,"12km S of Cushing, Oklahoma",earthquake,1.1,1.1,,,reviewed,tul,tul
2017-10-18T21:36:38.800Z,35.3985,-98.0783,4.55,2.5,ml,,69,,0.32,us,us1000atvp,2018-01-11T02:22:06.040Z,"12km W of Union City, Oklahoma",earthquake,2.2,5.2,,,reviewed,tul,tul
2017-10-18T17:37:12.800Z,36.9137,-97.6539,7.695,3.1,ml,,48,,0.32,us,us1000atsj,2018-01-11T02:22:06.040Z,"13km SSW of Caldwell, Kansas",earthquake,2.2,3.2,,,reviewed,tul,tul
2017-10-17T15:38:10.600Z,36.4618,-98.7645,8.108,2.6,ml,,60,,0.27,us,us1000atft,2018-01-11T02:22:04.040Z,"33km NW of Fairview, Oklahoma",earthquake,3.4,8.1,,,reviewed,tul,tul
2017-10-17T01:19:33.300Z,36.2265,-97.3898,7.163,2.5,ml,,25,,0.18,us,us1000at5y,2018-01-11T02:22:04.040Z,"11km SW of Perry, Oklahoma",earthquake,0.8,3.9,,,reviewed,tul,tul
2017-10-16T18:13:33.100Z,36.3059,-98.1882,7.199,3,ml,,35,,0.2,us,us1000aswp,2018-01-11T02:22:03.040Z,"24km NNE of Okeene, Oklahoma",earthquake,1.3,4.2,,,reviewed,tul,tul
2017-10-16T09:42:57.500Z,36.3053,-98.1864,6.55,2.5,ml,,35,,0.19,us,us1000asnv,2018-01-11T02:22:03.040Z,"24km NNE of Okeene, Oklahoma",earthquake,1.6,2.2,,,reviewed,tul,tul
2017-10-15T02:48:56.700Z,36.4558,-98.7695,7.309,2.8,ml,,38,,0.46,us,us1000asdr,2018-01-11T02:22:01.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.7,2.3,,,reviewed,tul,tul
2017-10-14T16:06:11.300Z,36.9648,-99.3747,2.576,2.5,ml,,195,,0.43,us,us1000asur,2018-01-09T02:15:00.040Z,"26km ENE of Buffalo, Oklahoma",earthquake,1.8,5.4,,,reviewed,tul,tul
2017-10-13T17:52:42.600Z,36.843,-99.7192,4.033,3,ml,,140,,0.86,us,us1000arnz,2018-01-09T02:14:59.040Z,"7km W of Buffalo, Oklahoma",earthquake,2.9,6.3,,,reviewed,tul,tul
2017-10-12T14:46:31.400Z,35.5993,-97.408,4.791,3.3,ml,,19,,0.2,us,us1000aqps,2018-01-09T02:14:57.040Z,"8km SE of Edmond, Oklahoma",earthquake,1.2,6,,,reviewed,tul,tul
2017-10-12T07:55:51.300Z,36.4756,-98.7463,7.725,2.5,ml,,44,,0.28,us,us1000aqm9,2018-01-09T02:14:56.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.7,7.4,,,reviewed,tul,tul
2017-10-12T01:39:05.300Z,35.6714,-97.4029,6.762,2.8,ml,,20,,0.33,us,us1000aqkl,2018-01-09T02:14:56.040Z,"7km ENE of Edmond, Oklahoma",earthquake,1.1,1.6,,,reviewed,tul,tul
2017-10-11T23:29:06.460Z,37.3475,-98.1347,3.23,3.1,mb_lg,,39,0.119,0.33,us,us1000aqj1,2018-01-09T02:14:56.040Z,"11km NW of Harper, Kansas",earthquake,2.6,6.5,0.051,102,reviewed,us,us
2017-10-11T18:43:42.700Z,35.6717,-97.4008,5.649,2.9,ml,,29,,0.18,us,us1000aqbe,2018-01-09T02:14:56.040Z,"7km ENE of Edmond, Oklahoma",earthquake,1.4,6.7,,,reviewed,tul,tul
2017-10-11T10:22:43.600Z,35.9455,-97.3998,6.001,2.8,ml,,24,,0.29,us,us1000aq48,2018-01-09T02:14:55.040Z,"7km NNE of Guthrie, Oklahoma",earthquake,1.7,7.1,,,reviewed,tul,tul
2017-10-09T10:17:52.000Z,36.2875,-97.5118,8.363,2.7,ml,,25,,0.23,us,us2000b2zm,2018-01-09T02:14:52.040Z,"20km W of Perry, Oklahoma",earthquake,0.8,8.7,,,reviewed,tul,tul
2017-10-09T01:27:38.600Z,37.114,-97.9003,5.56,2.6,ml,,115,0.023,0.3,us,us2000b2xc,2018-01-09T02:14:52.040Z,"12km ESE of Anthony, Kansas",earthquake,0.9,2.9,0.116,19,reviewed,ismp,ismp
2017-10-08T20:20:17.960Z,37.2818,-97.965,4.2,2.8,ml,,147,0.031,0.25,us,us2000b2uw,2018-01-09T02:14:51.040Z,"5km E of Harper, Kansas",earthquake,1.4,2.2,0.224,19,reviewed,ismp,ismp
2017-10-08T19:37:43.200Z,36.2812,-97.4954,7.034,2.7,ml,,26,,0.17,us,us2000b2ue,2018-01-09T02:14:51.040Z,"18km W of Perry, Oklahoma",earthquake,0.8,4.5,,,reviewed,tul,tul
2017-10-08T11:41:42.300Z,36.9084,-97.5082,5.871,2.5,ml,,76,,0.27,us,us2000b2se,2018-01-09T02:14:51.040Z,"16km SSE of Caldwell, Kansas",earthquake,1.3,1.3,,,reviewed,tul,tul
2017-10-08T10:59:06.300Z,36.2797,-98.2636,6.968,2.6,ml,,44,,0.29,us,us2000b2sb,2018-01-09T02:14:51.040Z,"18km NNE of Okeene, Oklahoma",earthquake,1.4,4.5,,,reviewed,tul,tul
2017-10-06T20:20:30.800Z,36.4772,-98.7437,7.948,2.7,ml,,45,,0.69,us,us2000b289,2018-01-03T01:54:48.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.6,3.5,,,reviewed,tul,tul
2017-10-06T19:20:41.900Z,36.6269,-98.2199,5.677,2.8,ml,,66,,0.36,us,us2000b27a,2018-01-03T01:54:48.040Z,"10km NNE of Helena, Oklahoma",earthquake,1,4.3,,,reviewed,tul,tul
2017-10-05T17:43:16.800Z,36.4575,-98.8179,6.605,3,ml,,55,,0.32,us,us2000b1jj,2018-01-03T01:54:47.040Z,"34km E of Mooreland, Oklahoma",earthquake,2.1,6.4,,,reviewed,tul,tul
